SEXO	EDAD	HORARIO	JORNADA	TiempoLAB	TiempoCUIDADO	DIASEMANA
M	35_59	3	DescansoSITRAB	18000	0	6
F	35_59	0	SinOcup	0	0	6
F	35_59	1	DescansoNOTRAB	0	0	6
M	M60	0	SinOcup	0	0	6
F	M60	0	SinOcup	0	0	7
F	35_59	3	Normal	27000	0	5
M	35_59	3	Normal	25800	0	5
F	M60	0	SinOcup	0	6600	5
M	35_59	3	Normal	28500	600	1
M	16_34	3	Normal	26400	0	3
M	35_59	1	DescansoNOTRAB	0	0	6
M	35_59	1	Festivo	0	600	6
M	35_59	3	Normal	27900	6600	5
F	M15	0	SinOcup	23100	0	2
F	16_34	0	SinOcup	0	14700	7
F	35_59	1	Festivo	0	0	7
M	M60	0	SinOcup	0	13200	4
F	16_34	0	SinOcup	16200	0	7
M	35_59	1	DescansoNOTRAB	0	4200	6
F	35_59	1	DescansoNOTRAB	0	0	6
F	16_34	3	Normal	17700	17100	4
F	35_59	3	Normal	25200	0	5
F	M15	0	SinOcup	21600	0	5
F	35_59	1	DescansoNOTRAB	0	0	7
F	35_59	1	DescansoNOTRAB	0	0	6
M	16_34	3	Normal	28800	0	2
F	35_59	3	Normal	40500	0	4
F	35_59	3	Normal	30600	1800	5
F	35_59	3	Normal	18000	0	3
M	16_34	0	SinOcup	12600	0	6
M	M15	0	SinOcup	5400	0	7
M	M60	0	SinOcup	0	0	6
M	16_34	3	DescansoSITRAB	32400	0	6
M	35_59	2	Otros	14400	0	6
M	35_59	0	SinOcup	0	0	5
F	35_59	1	DescansoNOTRAB	0	10800	6
M	M60	1	DescansoNOTRAB	0	0	6
F	M60	0	SinOcup	0	0	6
M	16_34	0	SinOcup	41400	0	7
F	35_59	1	DescansoNOTRAB	0	14700	1
M	M60	0	SinOcup	0	0	5
F	16_34	0	SinOcup	3600	0	4
F	M60	0	SinOcup	0	0	6
F	M60	0	SinOcup	0	0	7
M	35_59	1	DescansoNOTRAB	0	0	7
M	35_59	1	DescansoNOTRAB	0	12600	5
F	M60	0	SinOcup	0	24300	5
M	M15	0	SinOcup	3600	0	5
F	35_59	1	BajaEnf	0	8700	7
M	35_59	1	DescansoNOTRAB	0	10200	7
F	M60	0	SinOcup	0	0	7
F	16_34	0	SinOcup	30600	0	5
M	35_59	1	DescansoNOTRAB	0	0	6
M	M60	0	SinOcup	0	0	7
F	35_59	1	DescansoNOTRAB	0	0	6
F	16_34	1	DescansoNOTRAB	0	21000	6
F	35_59	1	DescansoNOTRAB	0	6300	6
F	M60	0	SinOcup	0	0	5
M	35_59	3	Normal	28800	5400	4
M	35_59	3	Normal	28800	4800	5
M	35_59	1	BajaEnf	0	0	1
F	M60	0	SinOcup	0	0	7
M	35_59	3	Normal	22500	0	5
M	M60	0	SinOcup	0	0	3
F	M60	0	SinOcup	0	0	5
F	M60	0	SinOcup	0	0	5
F	16_34	1	DescansoNOTRAB	8100	0	6
M	16_34	0	SinOcup	30000	0	2
F	M60	0	SinOcup	0	0	5
M	35_59	3	Normal	29400	0	4
M	M60	0	SinOcup	0	16200	1
M	M60	2	DescansoNOTRAB	0	0	6
F	M60	1	DescansoNOTRAB	0	0	7
M	16_34	3	Normal	29700	0	2
M	35_59	1	DescansoNOTRAB	0	0	6
M	16_34	3	Normal	30600	0	7
M	35_59	1	DescansoNOTRAB	0	29400	7
F	M15	0	SinOcup	23100	0	5
F	35_59	1	DescansoNOTRAB	0	0	6
F	35_59	1	DescansoNOTRAB	0	9600	5
M	M60	0	SinOcup	0	0	6
M	35_59	3	Normal	26100	0	2
M	35_59	1	DescansoNOTRAB	0	2700	7
M	35_59	0	SinOcup	0	19800	7
F	M15	0	SinOcup	31200	0	1
M	M15	0	SinOcup	0	0	6
F	35_59	1	DescansoNOTRAB	0	0	7
M	16_34	3	DescansoSITRAB	39600	0	6
M	35_59	3	Normal	39000	6900	6
M	35_59	1	DescansoNOTRAB	0	0	7
F	M60	0	SinOcup	0	0	4
F	M60	0	SinOcup	0	0	7
M	35_59	3	Normal	54900	0	4
M	M60	0	SinOcup	0	0	2
M	M60	3	Normal	28200	0	5
M	M60	0	SinOcup	0	0	6
M	35_59	3	Normal	22500	0	5
F	35_59	1	DescansoNOTRAB	0	0	6
M	M60	0	SinOcup	0	0	1
M	35_59	3	DescansoSITRAB	36600	0	6
F	M60	1	BajaEnf	0	0	5
F	M60	0	SinOcup	0	0	7
F	16_34	0	SinOcup	0	25200	6
M	M15	0	SinOcup	19800	9600	3
M	35_59	1	DescansoNOTRAB	0	0	6
M	16_34	0	SinOcup	27300	0	5
F	M60	0	SinOcup	0	0	5
F	M15	0	SinOcup	0	0	5
M	M60	0	SinOcup	0	0	6
M	35_59	1	DescansoNOTRAB	3600	0	7
F	35_59	1	Festivo	0	12600	4
M	35_59	1	DescansoNOTRAB	0	0	7
F	M60	0	SinOcup	0	0	2
M	35_59	0	SinOcup	0	8400	1
F	M60	0	SinOcup	0	0	5
M	M15	0	SinOcup	0	0	7
F	35_59	1	DescansoNOTRAB	0	3600	7
F	M60	0	SinOcup	0	5700	6
F	M15	0	SinOcup	40200	0	1
M	16_34	0	SinOcup	20400	0	6
F	35_59	3	Normal	21600	0	5
F	35_59	1	DescansoNOTRAB	0	5400	7
F	16_34	2	Otros	41700	0	2
M	M60	0	SinOcup	0	0	7
M	M60	0	SinOcup	0	0	5
F	M60	0	SinOcup	0	0	5
F	35_59	1	DescansoNOTRAB	0	0	6
M	M60	3	Normal	29700	0	3
M	M60	0	SinOcup	0	0	6
F	16_34	0	SinOcup	27900	0	5
M	35_59	1	DescansoNOTRAB	0	0	7
M	35_59	2	Normal	37500	0	3
F	35_59	3	Normal	22200	0	5
M	M60	3	Normal	26400	0	2
F	35_59	1	DescansoNOTRAB	0	0	7
M	16_34	1	DescansoNOTRAB	0	9000	7
F	M60	0	SinOcup	0	0	6
M	35_59	1	DescansoNOTRAB	0	12900	6
F	16_34	0	SinOcup	0	0	7
M	M15	0	SinOcup	0	0	7
M	35_59	0	SinOcup	0	0	5
M	16_34	0	SinOcup	21600	0	1
F	35_59	1	DescansoNOTRAB	0	3600	6
F	M15	0	SinOcup	0	0	6
F	35_59	1	Festivo	0	0	5
M	M60	0	SinOcup	0	0	7
F	35_59	1	DescansoNOTRAB	0	0	6
F	16_34	0	SinOcup	0	0	7
M	35_59	1	DescansoNOTRAB	0	0	7
F	35_59	1	DescansoNOTRAB	0	0	6
M	M60	0	SinOcup	0	3000	7
F	M60	3	Normal	31800	0	1
F	M60	0	SinOcup	0	0	5
M	M15	0	SinOcup	14400	0	6
M	M60	0	SinOcup	0	0	5
M	M60	3	Normal	25500	1500	4
M	35_59	0	SinOcup	0	0	5
F	M60	0	SinOcup	0	0	5
M	16_34	0	SinOcup	14400	0	4
F	35_59	1	DescansoNOTRAB	0	9000	7
M	M60	0	SinOcup	0	0	6
M	35_59	1	DescansoNOTRAB	0	0	7
M	M60	0	SinOcup	0	0	5
F	35_59	1	DescansoNOTRAB	0	0	6
M	16_34	1	Otros	0	0	4
F	M60	0	SinOcup	0	0	5
M	M15	0	SinOcup	27900	0	5
F	M60	0	SinOcup	0	3600	6
F	M60	0	SinOcup	0	0	7
M	35_59	3	DescansoSITRAB	39000	900	7
M	35_59	1	DescansoNOTRAB	0	0	7
M	35_59	3	Normal	20700	1800	5
F	M60	0	SinOcup	0	0	6
F	35_59	3	Normal	16500	0	2
F	16_34	3	Normal	29400	0	5
F	16_34	0	SinOcup	0	0	6
M	M60	1	DescansoNOTRAB	0	0	6
M	M60	0	SinOcup	0	0	5
F	M60	0	SinOcup	0	0	6
F	M60	0	SinOcup	8100	0	1
M	16_34	3	Normal	36000	0	1
M	35_59	3	Normal	21600	0	5
M	35_59	1	DescansoNOTRAB	0	0	6
F	M60	0	SinOcup	0	0	5
M	M60	0	SinOcup	0	0	7
F	16_34	0	SinOcup	15000	0	7
F	M60	0	SinOcup	0	0	7
M	35_59	3	Normal	33000	0	5
M	M60	0	SinOcup	0	0	4
F	35_59	3	Normal	20700	300	3
F	M15	0	SinOcup	3600	0	5
M	35_59	0	SinOcup	0	0	7
M	35_59	1	DescansoNOTRAB	0	0	7
F	M60	0	SinOcup	0	0	6
M	M60	1	DescansoNOTRAB	0	0	5
F	35_59	1	Festivo	0	0	5
F	M60	0	SinOcup	0	0	6
F	35_59	1	DescansoNOTRAB	5400	0	7
F	16_34	1	DescansoNOTRAB	0	0	6
M	35_59	0	SinOcup	0	4200	3
M	16_34	1	DescansoNOTRAB	0	0	6
M	M60	0	SinOcup	0	0	7
M	35_59	1	DescansoNOTRAB	0	0	6
F	M60	0	SinOcup	0	0	7
F	35_59	1	DescansoNOTRAB	0	9600	6
M	M60	0	SinOcup	0	0	4
M	16_34	4	Normal	28200	0	5
M	16_34	3	Normal	21000	0	5
F	M60	0	SinOcup	0	0	6
F	M60	3	Normal	20700	0	1
F	M60	0	SinOcup	0	0	5
M	16_34	0	SinOcup	30600	0	5
F	M60	0	SinOcup	0	0	3
M	35_59	1	DescansoNOTRAB	0	0	7
F	M60	0	SinOcup	0	0	6
M	35_59	1	DescansoNOTRAB	0	0	7
M	35_59	2	DescansoNOTRAB	0	0	7
F	35_59	3	Normal	7500	0	6
M	16_34	1	DescansoNOTRAB	0	10800	2
F	M60	0	SinOcup	0	0	2
F	16_34	4	Normal	30000	0	3
F	35_59	3	Otros	24300	0	5
F	35_59	3	MediaJ	7200	0	4
F	M60	0	SinOcup	0	0	7
M	35_59	3	Normal	35100	0	6
F	M60	0	SinOcup	0	0	6
F	16_34	3	Normal	21600	15300	2
M	M15	0	SinOcup	18000	0	5
M	35_59	3	DescansoSITRAB	47100	0	7
M	35_59	3	Normal	23700	0	5
F	M15	0	SinOcup	4800	4800	7
F	M60	0	SinOcup	0	0	7
M	35_59	0	SinOcup	0	0	6
F	M60	0	SinOcup	0	1800	5
M	M60	0	SinOcup	0	0	7
M	16_34	0	SinOcup	25200	0	5
F	M60	0	SinOcup	0	0	4
M	35_59	3	Normal	33000	0	5
F	35_59	0	SinOcup	7800	3600	7
M	16_34	1	DescansoNOTRAB	0	0	6
M	16_34	3	Normal	39000	0	3
F	M60	0	SinOcup	0	0	5
F	M60	0	SinOcup	0	6300	5
F	M60	0	SinOcup	0	5400	7
M	35_59	1	DescansoNOTRAB	0	0	6
F	35_59	1	DescansoNOTRAB	0	0	6
F	M60	0	SinOcup	0	0	3
M	16_34	4	Normal	32400	0	5
F	35_59	1	DescansoNOTRAB	0	12600	7
M	35_59	1	Otros	0	20100	1
F	M60	0	SinOcup	0	0	6
F	35_59	0	SinOcup	0	16800	2
F	M60	0	SinOcup	0	0	3
F	16_34	3	Normal	21000	0	5
M	M60	0	SinOcup	0	0	1
M	35_59	3	Normal	44100	0	6
M	M60	0	SinOcup	0	0	7
F	M15	0	SinOcup	27600	0	7
F	M60	0	SinOcup	0	0	6
M	35_59	3	Normal	25200	0	4
M	M60	0	SinOcup	0	0	7
F	M60	1	DescansoNOTRAB	0	0	7
M	M60	0	SinOcup	0	0	6
F	35_59	3	Normal	24300	0	2
M	M60	0	SinOcup	0	0	5
M	35_59	3	Normal	25200	0	5
F	M15	0	SinOcup	27300	0	5
M	16_34	0	SinOcup	0	0	6
M	35_59	4	MediaJ	24900	0	5
F	16_34	1	DescansoNOTRAB	0	0	7
F	35_59	0	SinOcup	0	0	6
F	35_59	5	DescansoSITRAB	9900	1500	7
M	M60	0	SinOcup	0	2400	2
F	M60	0	SinOcup	0	0	6
M	35_59	3	Normal	21300	8700	1
F	M60	0	SinOcup	0	0	6
F	M60	0	SinOcup	0	0	6
M	16_34	0	SinOcup	0	0	7
F	35_59	0	SinOcup	0	0	5
F	16_34	1	Festivo	0	19800	3
F	M60	0	SinOcup	0	0	5
M	M60	0	SinOcup	0	0	7
F	35_59	1	DescansoNOTRAB	0	0	7
M	M60	0	SinOcup	0	0	6
M	M15	0	SinOcup	2700	0	5
F	16_34	0	SinOcup	0	10500	6
F	35_59	3	Normal	29400	0	2
F	M60	1	BajaEnf	0	12300	1
F	M60	0	SinOcup	0	0	6
M	16_34	0	SinOcup	0	0	7
M	35_59	3	Normal	28800	0	5
M	M60	0	SinOcup	0	0	7
F	M60	3	Normal	21600	0	3
M	M15	0	SinOcup	4200	0	6
F	35_59	3	Normal	32400	0	4
M	35_59	3	Normal	26400	2700	5
F	M60	0	SinOcup	0	0	6
F	35_59	3	Normal	39900	0	5
M	M60	0	SinOcup	0	0	6
M	M60	0	SinOcup	0	0	3
M	16_34	3	Normal	45900	0	5
F	35_59	1	DescansoNOTRAB	9000	15300	7
M	16_34	3	Normal	36000	0	4
F	M60	0	SinOcup	0	0	6
F	M60	0	SinOcup	0	0	7
M	35_59	1	DescansoNOTRAB	0	0	6
F	M60	0	SinOcup	0	0	1
M	16_34	5	Normal	28800	0	5
F	35_59	1	Festivo	0	0	7
M	35_59	3	Normal	34200	0	2
F	35_59	1	DescansoNOTRAB	0	0	7
M	35_59	3	Normal	20700	0	1
F	16_34	0	SinOcup	0	0	6
M	M60	0	SinOcup	0	0	7
F	35_59	0	SinOcup	0	0	5
M	M60	0	SinOcup	0	0	6
M	35_59	1	DescansoNOTRAB	0	0	7
M	16_34	1	DescansoNOTRAB	0	0	6
F	35_59	1	DescansoNOTRAB	0	0	6
F	16_34	0	SinOcup	20700	0	5
F	M60	0	SinOcup	0	0	5
M	M60	0	SinOcup	0	0	3
F	35_59	1	DescansoNOTRAB	0	0	6
F	M60	3	Normal	28800	0	5
M	35_59	1	DescansoNOTRAB	0	0	6
F	35_59	3	Normal	18000	0	2
M	M15	0	SinOcup	10200	0	7
M	35_59	1	DescansoNOTRAB	0	19800	6
F	16_34	0	SinOcup	30600	0	5
F	M60	0	SinOcup	0	0	3
F	M60	0	SinOcup	0	0	7
M	M60	0	SinOcup	0	0	7
F	M60	0	SinOcup	0	0	6
F	35_59	2	Normal	9600	600	5
M	35_59	1	DescansoNOTRAB	0	15000	7
F	M15	0	SinOcup	0	12300	6
F	M60	0	SinOcup	0	0	4
M	M60	0	SinOcup	0	0	2
F	35_59	3	Normal	35700	0	7
F	35_59	3	Normal	29100	0	3
F	16_34	0	SinOcup	5400	0	7
F	35_59	1	DescansoNOTRAB	0	0	4
F	35_59	1	DescansoNOTRAB	0	0	6
F	35_59	1	DescansoNOTRAB	0	1200	7
M	16_34	3	Normal	16200	6600	5
M	16_34	0	SinOcup	0	0	6
F	M60	0	SinOcup	0	0	7
F	35_59	3	Normal	21600	12900	5
F	M60	0	SinOcup	0	0	5
M	35_59	1	Otros	0	0	1
F	M60	0	SinOcup	0	0	2
M	35_59	1	BajaEnf	0	0	6
F	35_59	3	Normal	28800	0	5
F	M15	0	SinOcup	22200	0	1
F	35_59	1	DescansoNOTRAB	0	0	7
F	M15	0	SinOcup	8100	0	6
M	35_59	3	Normal	20400	0	5
M	35_59	3	Normal	28500	0	5
M	M60	0	SinOcup	0	0	3
F	35_59	0	SinOcup	0	15300	2
F	35_59	1	DescansoNOTRAB	3600	7800	6
M	M15	0	SinOcup	4200	0	7
F	M60	0	SinOcup	0	0	6
F	35_59	0	SinOcup	0	0	6
M	35_59	3	Normal	24600	0	5
F	35_59	3	Normal	27000	0	3
M	M60	0	SinOcup	0	1800	4
F	16_34	0	SinOcup	0	7500	6
M	M15	0	SinOcup	30600	0	5
M	35_59	3	Normal	29100	0	5
F	M60	0	SinOcup	0	0	6
F	M60	0	SinOcup	0	0	2
F	35_59	1	DescansoNOTRAB	0	0	7
M	35_59	0	SinOcup	0	0	3
M	M60	0	SinOcup	0	0	7
M	35_59	1	DescansoNOTRAB	0	0	7
F	35_59	0	SinOcup	0	13200	5
M	35_59	1	DescansoNOTRAB	0	0	7
F	35_59	1	DescansoNOTRAB	0	24900	6
F	35_59	3	Normal	26400	5100	1
M	M60	0	SinOcup	0	0	6
M	35_59	3	Normal	32700	0	2
F	16_34	3	Normal	30600	9900	4
M	35_59	1	DescansoNOTRAB	0	0	7
M	35_59	3	Normal	32400	0	3
M	35_59	3	Normal	25200	0	5
F	35_59	0	SinOcup	0	0	6
M	16_34	0	SinOcup	25200	0	5
F	M15	0	SinOcup	0	0	6
M	35_59	3	Normal	21600	0	5
F	35_59	0	SinOcup	0	0	7
M	M60	0	SinOcup	0	0	6
F	35_59	1	BajaEnf	0	1200	5
M	M60	0	SinOcup	0	0	7
F	35_59	3	Normal	33300	0	5
F	35_59	0	SinOcup	4200	0	4
F	M15	0	SinOcup	33300	0	1
F	16_34	3	Normal	28800	0	2
M	35_59	1	DescansoNOTRAB	4500	13800	7
M	M60	0	SinOcup	0	0	6
M	M60	0	SinOcup	600	0	5
F	M15	0	SinOcup	34200	0	3
M	M15	0	SinOcup	29700	0	5
F	35_59	1	DescansoNOTRAB	0	10500	6
M	35_59	4	Normal	31800	3600	5
M	35_59	1	DescansoNOTRAB	0	0	6
M	M60	0	SinOcup	0	0	6
F	M60	0	SinOcup	0	0	7
M	35_59	3	Normal	28800	3600	7
F	M60	0	SinOcup	0	0	4
M	35_59	3	Normal	26700	0	5
M	M60	0	SinOcup	0	0	7
M	35_59	1	DescansoNOTRAB	0	2700	6
M	16_34	3	Normal	24300	0	5
M	16_34	3	Normal	30600	0	1
F	M60	0	SinOcup	0	0	6
F	M60	0	SinOcup	0	0	3
M	M60	0	SinOcup	0	0	5
M	35_59	1	DescansoNOTRAB	0	15300	7
F	35_59	3	Normal	28800	0	2
F	35_59	3	Normal	14700	9900	7
M	35_59	1	DescansoNOTRAB	0	0	6
F	M60	0	SinOcup	0	7200	5
F	16_34	1	Otros	0	0	6
M	M15	0	SinOcup	0	0	6
F	35_59	0	SinOcup	0	0	6
F	35_59	0	SinOcup	5400	1500	3
F	M15	0	SinOcup	6900	0	7
M	M60	0	SinOcup	0	0	6
M	35_59	0	SinOcup	0	0	7
M	16_34	1	DescansoNOTRAB	0	7800	5
M	M60	0	SinOcup	0	0	7
M	M15	0	SinOcup	1800	19500	5
F	35_59	1	DescansoNOTRAB	0	0	5
F	35_59	0	SinOcup	0	8400	7
M	35_59	1	BajaEnf	0	0	2
M	35_59	0	SinOcup	0	5400	6
F	35_59	3	Normal	25200	0	5
F	35_59	1	DescansoNOTRAB	0	0	6
M	M60	0	SinOcup	0	0	1
F	35_59	1	DescansoNOTRAB	0	33300	7
F	35_59	3	Normal	29700	0	3
M	35_59	3	Normal	30600	0	2
M	M60	0	SinOcup	0	0	6
F	35_59	1	DescansoNOTRAB	0	0	6
M	16_34	1	Festivo	0	0	5
F	M60	0	SinOcup	0	0	5
F	M60	3	Normal	25500	0	5
M	M60	0	SinOcup	0	0	6
M	35_59	1	Festivo	0	8700	5
M	16_34	0	SinOcup	7200	0	7
F	35_59	0	SinOcup	0	0	7
F	M15	0	SinOcup	5400	0	7
M	35_59	1	DescansoNOTRAB	0	0	6
F	M60	0	SinOcup	0	900	6
F	M60	0	SinOcup	0	0	6
F	35_59	3	Normal	29400	0	5
F	M60	3	Normal	22500	0	5
F	35_59	1	Otros	0	0	2
M	16_34	1	DescansoNOTRAB	0	0	7
M	M60	0	SinOcup	0	0	3
M	35_59	1	DescansoNOTRAB	0	7200	6
M	35_59	4	Normal	28800	1800	7
F	35_59	0	SinOcup	0	0	7
F	M60	0	SinOcup	0	0	5
M	M60	0	SinOcup	0	0	4
F	M60	1	BajaEnf	0	0	7
F	M15	0	SinOcup	0	0	6
M	35_59	1	DescansoNOTRAB	0	0	6
F	M60	0	SinOcup	0	0	7
M	35_59	3	MediaJ	14400	0	3
F	35_59	0	SinOcup	0	0	5
F	M60	0	SinOcup	0	0	5
F	M60	0	SinOcup	0	0	6
M	M60	0	SinOcup	0	0	6
F	35_59	1	DescansoNOTRAB	0	0	7
F	M15	0	SinOcup	18000	0	2
F	M60	0	SinOcup	0	21000	6
F	35_59	1	DescansoNOTRAB	0	900	5
M	M60	0	SinOcup	0	5400	7
M	M60	0	SinOcup	0	0	3
F	M60	0	SinOcup	0	0	7
M	M15	0	SinOcup	23400	0	1
F	16_34	3	Normal	32400	0	5
F	M60	1	DescansoNOTRAB	0	0	7
M	35_59	3	Normal	27300	0	5
M	35_59	1	Festivo	0	600	7
F	16_34	3	Normal	28800	0	5
F	16_34	0	SinOcup	0	0	6
M	35_59	1	DescansoNOTRAB	0	0	6
F	35_59	0	SinOcup	0	0	7
M	35_59	3	Normal	28500	11100	4
M	M60	0	SinOcup	0	0	5
F	M60	0	SinOcup	0	16200	5
M	35_59	1	DescansoNOTRAB	0	0	6
M	35_59	0	SinOcup	0	9900	6
M	M60	0	SinOcup	0	0	1
F	35_59	3	Normal	25800	0	7
F	35_59	1	DescansoNOTRAB	28500	0	6
M	16_34	1	DescansoNOTRAB	0	0	7
M	M15	0	SinOcup	9900	0	6
F	16_34	3	Normal	32400	0	2
F	35_59	1	DescansoNOTRAB	0	29700	6
F	M60	0	SinOcup	0	0	5
F	M15	0	SinOcup	9900	0	7
M	M60	0	SinOcup	0	0	5
M	35_59	1	DescansoNOTRAB	0	0	7
M	35_59	1	DescansoNOTRAB	0	11700	6
F	16_34	0	SinOcup	30000	0	1
F	16_34	1	DescansoNOTRAB	0	0	7
F	M60	0	SinOcup	0	4500	5
M	35_59	1	DescansoNOTRAB	0	0	7
M	35_59	1	DescansoNOTRAB	0	6000	6
F	M60	0	SinOcup	0	0	7
F	35_59	1	DescansoNOTRAB	0	1200	6
M	35_59	3	Normal	36000	0	5
M	35_59	1	DescansoNOTRAB	0	900	1
F	M60	0	SinOcup	0	0	7
F	M60	0	SinOcup	0	0	5
M	35_59	5	Normal	21600	0	6
M	16_34	1	DescansoNOTRAB	30900	0	2
F	M60	0	SinOcup	0	14400	7
M	16_34	3	Normal	32400	0	5
F	M60	0	SinOcup	0	0	5
M	16_34	0	SinOcup	21600	0	3
M	16_34	1	DescansoNOTRAB	0	0	6
F	35_59	3	Normal	27900	0	4
F	16_34	0	SinOcup	0	0	6
M	16_34	0	SinOcup	0	0	6
F	M60	0	SinOcup	0	0	7
F	35_59	0	SinOcup	0	0	4
F	35_59	3	Normal	25200	0	6
M	16_34	3	Normal	18000	0	5
M	16_34	3	Normal	14700	0	5
M	M60	0	SinOcup	0	0	1
F	35_59	1	DescansoNOTRAB	0	3300	7
M	16_34	0	SinOcup	0	0	6
M	16_34	0	SinOcup	5400	0	5
M	M60	0	SinOcup	0	1800	7
F	35_59	1	DescansoNOTRAB	0	9300	2
M	35_59	1	DescansoNOTRAB	0	0	7
F	M60	1	DescansoNOTRAB	0	0	7
F	M60	0	SinOcup	0	0	7
F	35_59	0	SinOcup	0	9000	1
F	M60	0	SinOcup	0	0	5
F	16_34	3	Normal	30000	0	5
M	35_59	3	Normal	36600	600	1
F	35_59	3	Normal	42900	0	5
F	35_59	1	DescansoNOTRAB	0	4500	6
F	16_34	0	SinOcup	3600	0	5
F	16_34	1	DescansoNOTRAB	0	0	7
M	M60	0	SinOcup	0	0	4
M	35_59	1	DescansoNOTRAB	0	0	6
M	M15	0	SinOcup	5700	0	7
M	M60	0	SinOcup	0	0	3
F	35_59	1	DescansoNOTRAB	0	9000	6
M	M15	0	SinOcup	18000	0	7
M	M60	0	SinOcup	0	0	6
M	16_34	3	Normal	26400	0	5
F	35_59	1	DescansoNOTRAB	0	0	7
F	35_59	3	Normal	27900	6600	2
M	M60	0	SinOcup	0	3600	5
M	35_59	1	DescansoNOTRAB	0	0	6
M	16_34	0	SinOcup	15600	0	7
M	M60	1	DescansoNOTRAB	0	0	5
F	35_59	0	SinOcup	0	0	7
F	35_59	1	DescansoNOTRAB	0	17400	5
F	35_59	3	Normal	24300	0	5
F	M15	0	SinOcup	26700	0	4
F	16_34	3	Normal	12300	8100	3
M	M15	0	SinOcup	27600	0	2
M	35_59	1	DescansoNOTRAB	0	0	7
F	35_59	3	MediaJ	21600	0	6
M	35_59	3	Normal	27600	0	2
F	M60	0	SinOcup	0	0	6
F	35_59	1	DescansoNOTRAB	0	0	6
F	35_59	1	DescansoNOTRAB	0	0	7
M	16_34	3	Normal	37800	0	2
M	35_59	1	DescansoNOTRAB	0	0	7
F	16_34	1	DescansoNOTRAB	0	0	6
M	35_59	0	SinOcup	0	0	6
F	M60	0	SinOcup	0	0	5
F	M15	0	SinOcup	24600	0	3
M	35_59	3	Normal	21600	6000	6
F	M60	0	SinOcup	0	0	6
F	M60	0	SinOcup	0	5400	7
M	M60	0	SinOcup	0	0	7
F	M60	0	SinOcup	0	0	4
F	M60	0	SinOcup	0	0	5
M	35_59	1	DescansoNOTRAB	0	0	6
M	16_34	3	Normal	36000	0	5
F	M60	0	SinOcup	0	0	6
M	16_34	0	SinOcup	31800	0	4
M	16_34	1	DescansoNOTRAB	0	0	6
F	16_34	1	DescansoNOTRAB	20700	0	6
F	M60	2	Normal	34500	0	7
F	M15	0	SinOcup	3600	0	6
M	M60	0	SinOcup	0	0	7
M	35_59	1	DescansoNOTRAB	0	0	7
F	M60	0	SinOcup	0	12900	2
F	16_34	3	Normal	32400	0	7
M	35_59	3	Normal	19800	0	5
F	M60	0	SinOcup	0	0	5
M	35_59	3	Normal	30000	0	5
M	M60	0	SinOcup	0	0	4
F	35_59	3	MediaJ	10800	0	5
M	35_59	0	SinOcup	0	0	5
M	16_34	0	SinOcup	0	0	6
F	35_59	1	Otros	0	5100	2
F	35_59	1	DescansoNOTRAB	0	0	6
M	M15	0	SinOcup	2400	0	6
F	35_59	1	DescansoNOTRAB	0	11400	7
F	16_34	0	SinOcup	0	17100	6
M	35_59	0	SinOcup	0	0	7
M	M60	0	SinOcup	0	0	7
F	16_34	1	BajaEnf	0	0	5
F	16_34	3	Normal	25500	0	6
M	M60	0	SinOcup	0	0	5
F	35_59	1	DescansoNOTRAB	0	0	6
F	35_59	1	DescansoNOTRAB	0	4500	7
M	35_59	3	Normal	27900	5100	4
M	16_34	5	Normal	20700	0	1
F	35_59	1	DescansoNOTRAB	0	0	6
F	35_59	0	SinOcup	0	0	7
M	35_59	5	DescansoSITRAB	7200	12000	7
M	35_59	3	Normal	30300	6600	5
M	16_34	0	SinOcup	0	0	2
F	16_34	1	DescansoNOTRAB	22200	0	6
F	16_34	3	Normal	27900	0	4
F	M60	0	SinOcup	0	0	7
F	35_59	1	DescansoNOTRAB	0	0	6
F	M60	0	SinOcup	0	0	7
M	35_59	3	Normal	32100	0	5
F	35_59	3	Normal	18000	0	6
M	35_59	3	Normal	31200	0	5
M	M15	0	SinOcup	24900	0	5
F	16_34	1	DescansoNOTRAB	0	0	7
F	M60	0	SinOcup	0	0	4
M	35_59	1	DescansoNOTRAB	0	0	6
F	35_59	1	DescansoNOTRAB	0	0	6
M	16_34	0	SinOcup	21600	0	3
F	35_59	0	SinOcup	0	10800	5
F	M60	0	SinOcup	0	0	5
M	35_59	4	Normal	28800	1500	7
M	35_59	3	Normal	21600	3600	6
F	M15	0	SinOcup	5400	0	6
M	M15	0	SinOcup	9300	0	7
F	35_59	3	Normal	25800	11400	3
M	35_59	1	DescansoNOTRAB	0	0	6
M	M60	0	SinOcup	0	0	7
F	M60	0	SinOcup	0	0	1
M	35_59	1	DescansoNOTRAB	0	0	7
F	35_59	0	SinOcup	0	0	2
M	35_59	1	DescansoNOTRAB	0	1800	7
M	35_59	3	Normal	23400	8100	5
M	M60	0	SinOcup	0	0	5
F	M60	0	SinOcup	0	0	7
M	16_34	0	SinOcup	17100	0	7
M	35_59	1	DescansoNOTRAB	0	0	7
F	35_59	1	Otros	5400	5400	6
M	M60	0	SinOcup	0	0	3
M	35_59	1	DescansoNOTRAB	0	0	7
F	M60	1	DescansoNOTRAB	0	0	7
F	35_59	3	Normal	23100	14400	5
M	M60	0	SinOcup	0	0	4
M	16_34	1	DescansoNOTRAB	0	4500	6
F	35_59	3	Normal	23400	0	1
